Country,NHS_Region,Date,cases_new,cases_new_smoothed
England,East of England,2021-08-14,1991.0,2467.4285714285716
England,East of England,2021-08-15,1990.0,2482.4285714285716
England,East of England,2021-08-16,2801.0,2488.5714285714284
England,East of England,2021-08-17,2676.0,2486.8571428571427
England,East of England,2021-08-18,2829.0,2502.8571428571427
England,East of England,2021-08-19,2731.0,2524.285714285714
England,East of England,2021-08-20,2390.0,2526.0
England,East of England,2021-08-21,2103.0,2511.1428571428573
England,East of England,2021-08-22,2140.0,2476.4285714285716
England,East of England,2021-08-23,2813.0,2447.285714285714
England,East of England,2021-08-24,2572.0,2439.8571428571427
England,East of England,2021-08-25,2586.0,2415.4285714285716
England,East of England,2021-08-26,2527.0,2370.1428571428573
England,East of England,2021-08-27,2338.0,2306.285714285714
England,East of England,2021-08-28,1932.0,2405.5714285714284
England,East of England,2021-08-29,1823.0,2479.285714285714
England,East of England,2021-08-30,2366.0,2547.0
England,East of England,2021-08-31,3267.0,2617.5714285714284
England,East of England,2021-09-01,3102.0,2679.8571428571427
England,East of England,2021-09-02,3001.0,2751.4285714285716
England,East of England,2021-09-03,2832.0,2886.714285714286
England,East of England,2021-09-04,2368.0,2835.5714285714284
England,East of England,2021-09-05,2324.0,2744.714285714286
England,East of England,2021-09-06,3313.0,2646.5714285714284
England,East of England,2021-09-07,2909.0,2533.714285714286
England,East of England,2021-09-08,2466.0,2439.0
England,East of England,2021-09-09,2314.0,2372.0
England,East of England,2021-09-10,2042.0,2267.0
England,East of England,2021-09-11,1705.0,2165.714285714286
England,London,2020-01-30,0.0,694.4285714285714
England,London,2020-01-31,0.0,380.14285714285717
England,London,2020-02-01,0.0,73.14285714285714
England,London,2020-02-02,0.0,0.0
England,London,2020-02-03,0.0,0.0
England,London,2020-02-04,0.0,0.0
England,London,2020-02-05,0.0,0.0
England,London,2020-02-06,0.0,0.0
England,London,2020-02-07,0.0,0.0
England,London,2020-02-08,0.0,0.14285714285714285
England,London,2020-02-09,0.0,0.14285714285714285
England,London,2020-02-10,0.0,0.14285714285714285
England,London,2020-02-11,1.0,0.14285714285714285
England,London,2020-02-12,0.0,0.14285714285714285
England,London,2020-02-13,0.0,0.14285714285714285
England,London,2020-02-14,0.0,0.14285714285714285
England,London,2020-02-15,0.0,0.0
England,London,2020-02-16,0.0,0.0
England,London,2020-02-17,0.0,0.0
England,London,2020-02-18,0.0,0.0
England,London,2020-02-19,0.0,0.0
England,London,2020-02-20,0.0,0.0
England,London,2020-02-21,0.0,0.14285714285714285
England,London,2020-02-22,0.0,0.5714285714285714
England,London,2020-02-23,0.0,0.8571428571428571
England,London,2020-02-24,1.0,1.1428571428571428
England,London,2020-02-25,3.0,1.5714285714285714
England,London,2020-02-26,2.0,1.7142857142857142
England,London,2020-02-27,2.0,2.2857142857142856
England,London,2020-02-28,3.0,3.857142857142857
England,London,2020-02-29,1.0,4.285714285714286
England,London,2020-03-01,4.0,6.571428571428571
England,London,2020-03-02,12.0,8.285714285714286
England,London,2020-03-03,6.0,11.285714285714286
England,London,2020-03-04,18.0,13.285714285714286
England,London,2020-03-05,14.0,15.857142857142858
England,London,2020-03-06,24.0,21.571428571428573
England,London,2020-03-07,15.0,33.857142857142854
England,London,2020-03-08,22.0,57.42857142857143
England,London,2020-03-09,52.0,79.0
England,London,2020-03-10,92.0,94.85714285714286
England,London,2020-03-11,183.0,114.14285714285714
England,London,2020-03-12,165.0,134.57142857142858
England,London,2020-03-13,135.0,160.42857142857142
England,London,2020-03-14,150.0,191.71428571428572
England,London,2020-03-15,165.0,216.28571428571428
England,London,2020-03-16,233.0,240.0
England,London,2020-03-17,311.0,281.7142857142857
England,London,2020-03-18,355.0,310.2857142857143
England,London,2020-03-19,331.0,349.2857142857143
England,London,2020-03-20,427.0,414.14285714285717
England,London,2020-03-21,350.0,460.0
England,London,2020-03-22,438.0,517.5714285714286
England,London,2020-03-23,687.0,579.4285714285714
England,London,2020-03-24,632.0,635.1428571428571
England,London,2020-03-25,758.0,667.4285714285714
England,London,2020-03-26,764.0,689.8571428571429
England,London,2020-03-27,817.0,715.5714285714286
England,London,2020-03-28,576.0,758.7142857142857
England,London,2020-03-29,595.0,790.2857142857143
England,London,2020-03-30,867.0,833.7142857142857
England,London,2020-03-31,934.0,857.1428571428571
England,London,2020-04-01,979.0,884.4285714285714
England,London,2020-04-02,1068.0,889.7142857142857
England,London,2020-04-03,981.0,888.2857142857143
England,London,2020-04-04,767.0,890.8571428571429
England,London,2020-04-05,632.0,875.7142857142857
England,London,2020-04-06,857.0,837.5714285714286
England,London,2020-04-07,952.0,785.7142857142857
England,London,2020-04-08,873.0,750.2857142857143
England,London,2020-04-09,801.0,731.5714285714286
England,London,2020-04-10,618.0,694.4285714285714
England,London,2020-04-11,519.0,643.4285714285714
England,London,2020-04-12,501.0,613.0
England,London,2020-04-13,597.0,580.7142857142857
England,London,2020-04-14,595.0,575.1428571428571
England,London,2020-04-15,660.0,558.1428571428571
England,London,2020-04-16,575.0,543.0
England,London,2020-04-17,579.0,519.5714285714286
England,London,2020-04-18,400.0,500.7142857142857
England,London,2020-04-19,395.0,463.2857142857143
England,London,2020-04-20,433.0,455.2857142857143
England,London,2020-04-21,463.0,426.42857142857144
England,London,2020-04-22,398.0,416.85714285714283
England,London,2020-04-23,519.0,404.85714285714283
England,London,2020-04-24,377.0,402.7142857142857
England,London,2020-04-25,333.0,381.2857142857143
England,London,2020-04-26,311.0,385.57142857142856
England,London,2020-04-27,418.0,372.0
England,London,2020-04-28,313.0,368.7142857142857
England,London,2020-04-29,428.0,356.42857142857144
England,London,2020-04-30,424.0,336.14285714285717
England,London,2020-05-01,354.0,312.0
England,London,2020-05-02,247.0,298.2857142857143
England,London,2020-05-03,169.0,275.14285714285717
England,London,2020-05-04,249.0,253.57142857142858
England,London,2020-05-05,217.0,232.42857142857142
England,London,2020-05-06,266.0,215.42857142857142
England,London,2020-05-07,273.0,209.28571428571428
England,London,2020-05-08,206.0,196.85714285714286
England,London,2020-05-09,128.0,193.42857142857142
England,London,2020-05-10,126.0,184.57142857142858
England,London,2020-05-11,162.0,168.14285714285714
England,London,2020-05-12,193.0,157.71428571428572
England,London,2020-05-13,204.0,149.71428571428572
England,London,2020-05-14,158.0,142.85714285714286
England,London,2020-05-15,133.0,135.85714285714286
England,London,2020-05-16,72.0,126.71428571428571
England,London,2020-05-17,78.0,117.85714285714286
England,London,2020-05-18,113.0,117.71428571428571
England,London,2020-05-19,129.0,110.28571428571429
England,London,2020-05-20,142.0,109.28571428571429
England,London,2020-05-21,157.0,105.57142857142857
England,London,2020-05-22,81.0,97.71428571428571
England,London,2020-05-23,65.0,88.71428571428571
England,London,2020-05-24,52.0,80.42857142857143
England,London,2020-05-25,58.0,68.71428571428571
England,London,2020-05-26,66.0,65.14285714285714
England,London,2020-05-27,84.0,61.42857142857143
England,London,2020-05-28,75.0,59.42857142857143
England,London,2020-05-29,56.0,58.285714285714285
England,London,2020-05-30,39.0,55.857142857142854
England,London,2020-05-31,38.0,55.142857142857146
England,London,2020-06-01,50.0,52.714285714285715
England,London,2020-06-02,49.0,51.142857142857146
England,London,2020-06-03,79.0,52.142857142857146
England,London,2020-06-04,58.0,53.142857142857146
England,London,2020-06-05,45.0,54.0
England,London,2020-06-06,46.0,57.142857142857146
England,London,2020-06-07,45.0,53.285714285714285
England,London,2020-06-08,56.0,51.714285714285715
England,London,2020-06-09,71.0,53.0
England,London,2020-06-10,52.0,52.0
England,London,2020-06-11,47.0,50.0
England,London,2020-06-12,54.0,47.857142857142854
England,London,2020-06-13,39.0,44.285714285714285
England,London,2020-06-14,31.0,43.0
England,London,2020-06-15,41.0,42.857142857142854
England,London,2020-06-16,46.0,40.42857142857143
England,London,2020-06-17,43.0,39.0
England,London,2020-06-18,46.0,38.42857142857143
England,London,2020-06-19,37.0,39.857142857142854
England,London,2020-06-20,29.0,40.42857142857143
England,London,2020-06-21,27.0,40.857142857142854
England,London,2020-06-22,51.0,42.42857142857143
England,London,2020-06-23,50.0,44.0
England,London,2020-06-24,46.0,44.42857142857143
England,London,2020-06-25,57.0,43.714285714285715
England,London,2020-06-26,48.0,44.714285714285715
England,London,2020-06-27,32.0,45.0
England,London,2020-06-28,22.0,44.42857142857143
England,London,2020-06-29,58.0,42.0
England,London,2020-06-30,52.0,40.57142857142857
England,London,2020-07-01,42.0,40.57142857142857
England,London,2020-07-02,40.0,44.714285714285715
England,London,2020-07-03,38.0,44.142857142857146
England,London,2020-07-04,32.0,45.42857142857143
England,London,2020-07-05,51.0,47.57142857142857
England,London,2020-07-06,54.0,49.714285714285715
England,London,2020-07-07,61.0,50.0
England,London,2020-07-08,57.0,48.142857142857146
England,London,2020-07-09,55.0,46.285714285714285
England,London,2020-07-10,40.0,50.57142857142857
England,London,2020-07-11,19.0,50.714285714285715
England,London,2020-07-12,38.0,53.42857142857143
England,London,2020-07-13,84.0,55.57142857142857
England,London,2020-07-14,62.0,56.714285714285715
England,London,2020-07-15,76.0,60.714285714285715
England,London,2020-07-16,70.0,61.142857142857146
England,London,2020-07-17,48.0,63.142857142857146
England,London,2020-07-18,47.0,65.85714285714286
England,London,2020-07-19,41.0,66.42857142857143
England,London,2020-07-20,98.0,66.57142857142857
England,London,2020-07-21,81.0,71.57142857142857
England,London,2020-07-22,80.0,72.85714285714286
England,London,2020-07-23,71.0,76.28571428571429
England,London,2020-07-24,83.0,76.57142857142857
England,London,2020-07-25,56.0,79.28571428571429
England,London,2020-07-26,65.0,82.0
England,London,2020-07-27,100.0,86.42857142857143
England,London,2020-07-28,100.0,85.0
England,London,2020-07-29,99.0,85.28571428571429
England,London,2020-07-30,102.0,86.71428571428571
England,London,2020-07-31,73.0,84.85714285714286
England,London,2020-08-01,58.0,85.42857142857143
England,London,2020-08-02,75.0,87.42857142857143
England,London,2020-08-03,87.0,87.71428571428571
England,London,2020-08-04,104.0,94.71428571428571
England,London,2020-08-05,113.0,94.28571428571429
England,London,2020-08-06,104.0,93.14285714285714
England,London,2020-08-07,122.0,101.14285714285714
England,London,2020-08-08,55.0,107.57142857142857
England,London,2020-08-09,67.0,114.28571428571429
England,London,2020-08-10,143.0,117.14285714285714
England,London,2020-08-11,149.0,117.71428571428571
England,London,2020-08-12,160.0,125.14285714285714
England,London,2020-08-13,124.0,128.14285714285714
England,London,2020-08-14,126.0,134.71428571428572
England,London,2020-08-15,107.0,139.42857142857142
England,London,2020-08-16,88.0,138.42857142857142
England,London,2020-08-17,189.0,149.85714285714286
England,London,2020-08-18,182.0,155.57142857142858
England,London,2020-08-19,153.0,157.28571428571428
England,London,2020-08-20,204.0,165.28571428571428
England,London,2020-08-21,166.0,166.14285714285714
England,London,2020-08-22,119.0,164.42857142857142
England,London,2020-08-23,144.0,166.14285714285714
England,London,2020-08-24,195.0,169.71428571428572
England,London,2020-08-25,170.0,177.42857142857142
England,London,2020-08-26,165.0,180.28571428571428
England,London,2020-08-27,229.0,178.71428571428572
England,London,2020-08-28,220.0,181.71428571428572
England,London,2020-08-29,139.0,202.28571428571428
England,London,2020-08-30,133.0,226.28571428571428
England,London,2020-08-31,216.0,243.14285714285714
England,London,2020-09-01,314.0,262.57142857142856
England,London,2020-09-02,333.0,281.57142857142856
England,London,2020-09-03,347.0,291.7142857142857
England,London,2020-09-04,356.0,327.0
England,London,2020-09-05,272.0,331.14285714285717
England,London,2020-09-06,204.0,332.85714285714283
England,London,2020-09-07,463.0,339.2857142857143
England,London,2020-09-08,343.0,336.0
England,London,2020-09-09,345.0,329.85714285714283
England,London,2020-09-10,392.0,317.0
England,London,2020-09-11,333.0,293.42857142857144
England,London,2020-09-12,229.0,282.85714285714283
England,London,2020-09-13,114.0,275.2857142857143
