area,Date,C_weekly,provenance
West Berkshire,2020-09-12, 15,inferred
West Berkshire,2020-09-13, 15,inferred
West Berkshire,2020-09-14, 15,inferred
West Berkshire,2020-09-15, 15,inferred
West Berkshire,2020-09-16, 15,inferred
West Berkshire,2020-09-17, 15,inferred
West Berkshire,2020-09-18, 15,inferred
West Berkshire,2020-09-19, 34,inferred
West Berkshire,2020-09-20, 34,inferred
West Berkshire,2020-09-21, 34,inferred
West Berkshire,2020-09-22, 34,inferred
West Berkshire,2020-09-23, 34,inferred
West Berkshire,2020-09-24, 34,inferred
West Berkshire,2020-09-25, 34,inferred
West Berkshire,2020-09-26, 46,inferred
West Berkshire,2020-09-27, 46,inferred
West Berkshire,2020-09-28, 46,inferred
West Berkshire,2020-09-29, 46,inferred
West Berkshire,2020-09-30, 46,inferred
West Berkshire,2020-10-01, 46,inferred
West Berkshire,2020-10-02, 46,inferred
West Berkshire,2020-10-03, 55,inferred
West Berkshire,2020-10-04, 55,inferred
West Berkshire,2020-10-05, 55,inferred
West Berkshire,2020-10-06, 55,inferred
West Berkshire,2020-10-07, 55,inferred
West Berkshire,2020-10-08, 55,inferred
West Berkshire,2020-10-09, 55,inferred
West Berkshire,2020-10-10, 80,inferred
West Berkshire,2020-10-11, 80,inferred
West Berkshire,2020-10-12, 80,inferred
West Berkshire,2020-10-13, 80,inferred
West Berkshire,2020-10-14, 80,inferred
West Berkshire,2020-10-15, 80,inferred
West Berkshire,2020-10-16, 80,inferred
West Berkshire,2020-10-17,126,inferred
West Berkshire,2020-10-18,126,inferred
West Berkshire,2020-10-19,126,inferred
West Berkshire,2020-10-20,126,inferred
West Berkshire,2020-10-21,126,inferred
West Berkshire,2020-10-22,126,inferred
West Berkshire,2020-10-23,126,inferred
West Berkshire,2020-10-24,145,inferred
West Berkshire,2020-10-25,145,inferred
West Berkshire,2020-10-26,145,inferred
West Berkshire,2020-10-27,145,inferred
West Berkshire,2020-10-28,145,inferred
West Berkshire,2020-10-29,145,inferred
West Berkshire,2020-10-30,145,inferred
West Berkshire,2020-10-31,170,inferred
West Berkshire,2020-11-01,170,inferred
West Berkshire,2020-11-02,170,inferred
West Berkshire,2020-11-03,170,inferred
West Berkshire,2020-11-04,170,inferred
West Berkshire,2020-11-05,170,inferred
West Berkshire,2020-11-06,170,inferred
West Berkshire,2020-11-07,202,inferred
West Berkshire,2020-11-08,202,inferred
West Berkshire,2020-11-09,202,inferred
West Berkshire,2020-11-10,202,inferred
West Berkshire,2020-11-11,202,inferred
West Berkshire,2020-11-12,202,inferred
West Berkshire,2020-11-13,202,inferred
West Berkshire,2020-11-14,152,inferred
West Berkshire,2020-11-15,152,inferred
West Berkshire,2020-11-16,152,inferred
West Berkshire,2020-11-17,152,inferred
West Berkshire,2020-11-18,152,inferred
West Berkshire,2020-11-19,152,inferred
West Berkshire,2020-11-20,152,inferred
West Berkshire,2020-11-21, 79,projected
West Berkshire,2020-11-22, 79,projected
West Berkshire,2020-11-23, 79,projected
West Berkshire,2020-11-24, 79,projected
West Berkshire,2020-11-25, 79,projected
West Berkshire,2020-11-26, 79,projected
West Berkshire,2020-11-27, 79,projected
West Berkshire,2020-11-28,205,projected
West Berkshire,2020-11-29,205,projected
West Berkshire,2020-11-30,205,projected
West Berkshire,2020-12-01,205,projected
West Berkshire,2020-12-02,205,projected
West Berkshire,2020-12-03,205,projected
West Berkshire,2020-12-04,205,projected
West Berkshire,2020-12-05,189,projected
West Berkshire,2020-12-06,189,projected
West Berkshire,2020-12-07,189,projected
West Berkshire,2020-12-08,189,projected
West Berkshire,2020-12-09,189,projected
West Berkshire,2020-12-10,189,projected
West Berkshire,2020-12-11,189,projected
West Oxfordshire,2020-08-01,  6,inferred
West Oxfordshire,2020-08-02,  6,inferred
West Oxfordshire,2020-08-03,  6,inferred
West Oxfordshire,2020-08-04,  6,inferred
West Oxfordshire,2020-08-05,  6,inferred
West Oxfordshire,2020-08-06,  6,inferred
West Oxfordshire,2020-08-07,  6,inferred
West Oxfordshire,2020-08-08, 10,inferred
West Oxfordshire,2020-08-09, 10,inferred
West Oxfordshire,2020-08-10, 10,inferred
West Oxfordshire,2020-08-11, 10,inferred
West Oxfordshire,2020-08-12, 10,inferred
West Oxfordshire,2020-08-13, 10,inferred
West Oxfordshire,2020-08-14, 10,inferred
West Oxfordshire,2020-08-15,  5,inferred
West Oxfordshire,2020-08-16,  5,inferred
West Oxfordshire,2020-08-17,  5,inferred
West Oxfordshire,2020-08-18,  5,inferred
West Oxfordshire,2020-08-19,  5,inferred
West Oxfordshire,2020-08-20,  5,inferred
West Oxfordshire,2020-08-21,  5,inferred
West Oxfordshire,2020-08-22, 10,inferred
West Oxfordshire,2020-08-23, 10,inferred
West Oxfordshire,2020-08-24, 10,inferred
West Oxfordshire,2020-08-25, 10,inferred
West Oxfordshire,2020-08-26, 10,inferred
West Oxfordshire,2020-08-27, 10,inferred
West Oxfordshire,2020-08-28, 10,inferred
West Oxfordshire,2020-08-29, 16,inferred
West Oxfordshire,2020-08-30, 16,inferred
West Oxfordshire,2020-08-31, 16,inferred
West Oxfordshire,2020-09-01, 16,inferred
West Oxfordshire,2020-09-02, 16,inferred
West Oxfordshire,2020-09-03, 16,inferred
West Oxfordshire,2020-09-04, 16,inferred
West Oxfordshire,2020-09-05, 12,inferred
West Oxfordshire,2020-09-06, 12,inferred
West Oxfordshire,2020-09-07, 12,inferred
West Oxfordshire,2020-09-08, 12,inferred
West Oxfordshire,2020-09-09, 12,inferred
West Oxfordshire,2020-09-10, 12,inferred
West Oxfordshire,2020-09-11, 12,inferred
West Oxfordshire,2020-09-12,  8,inferred
West Oxfordshire,2020-09-13,  8,inferred
West Oxfordshire,2020-09-14,  8,inferred
West Oxfordshire,2020-09-15,  8,inferred
West Oxfordshire,2020-09-16,  8,inferred
West Oxfordshire,2020-09-17,  8,inferred
West Oxfordshire,2020-09-18,  8,inferred
West Oxfordshire,2020-09-19,  7,inferred
West Oxfordshire,2020-09-20,  7,inferred
West Oxfordshire,2020-09-21,  7,inferred
West Oxfordshire,2020-09-22,  7,inferred
West Oxfordshire,2020-09-23,  7,inferred
West Oxfordshire,2020-09-24,  7,inferred
West Oxfordshire,2020-09-25,  7,inferred
West Oxfordshire,2020-09-26, 22,inferred
West Oxfordshire,2020-09-27, 22,inferred
West Oxfordshire,2020-09-28, 22,inferred
West Oxfordshire,2020-09-29, 22,inferred
West Oxfordshire,2020-09-30, 22,inferred
West Oxfordshire,2020-10-01, 22,inferred
West Oxfordshire,2020-10-02, 22,inferred
West Oxfordshire,2020-10-03, 52,inferred
West Oxfordshire,2020-10-04, 52,inferred
West Oxfordshire,2020-10-05, 52,inferred
West Oxfordshire,2020-10-06, 52,inferred
West Oxfordshire,2020-10-07, 52,inferred
West Oxfordshire,2020-10-08, 52,inferred
West Oxfordshire,2020-10-09, 52,inferred
West Oxfordshire,2020-10-10, 60,inferred
West Oxfordshire,2020-10-11, 60,inferred
West Oxfordshire,2020-10-12, 60,inferred
West Oxfordshire,2020-10-13, 60,inferred
West Oxfordshire,2020-10-14, 60,inferred
West Oxfordshire,2020-10-15, 60,inferred
West Oxfordshire,2020-10-16, 60,inferred
West Oxfordshire,2020-10-17,126,inferred
West Oxfordshire,2020-10-18,126,inferred
West Oxfordshire,2020-10-19,126,inferred
West Oxfordshire,2020-10-20,126,inferred
West Oxfordshire,2020-10-21,126,inferred
West Oxfordshire,2020-10-22,126,inferred
West Oxfordshire,2020-10-23,126,inferred
West Oxfordshire,2020-10-24,132,inferred
West Oxfordshire,2020-10-25,132,inferred
West Oxfordshire,2020-10-26,132,inferred
West Oxfordshire,2020-10-27,132,inferred
West Oxfordshire,2020-10-28,132,inferred
West Oxfordshire,2020-10-29,132,inferred
West Oxfordshire,2020-10-30,132,inferred
West Oxfordshire,2020-10-31,154,inferred
West Oxfordshire,2020-11-01,154,inferred
West Oxfordshire,2020-11-02,154,inferred
West Oxfordshire,2020-11-03,154,inferred
West Oxfordshire,2020-11-04,154,inferred
West Oxfordshire,2020-11-05,154,inferred
West Oxfordshire,2020-11-06,154,inferred
West Oxfordshire,2020-11-07,140,inferred
West Oxfordshire,2020-11-08,140,inferred
West Oxfordshire,2020-11-09,140,inferred
West Oxfordshire,2020-11-10,140,inferred
West Oxfordshire,2020-11-11,140,inferred
West Oxfordshire,2020-11-12,140,inferred
West Oxfordshire,2020-11-13,140,inferred
West Oxfordshire,2020-11-14, 89,inferred
West Oxfordshire,2020-11-15, 89,inferred
West Oxfordshire,2020-11-16, 89,inferred
West Oxfordshire,2020-11-17, 89,inferred
West Oxfordshire,2020-11-18, 89,inferred
West Oxfordshire,2020-11-19, 89,inferred
West Oxfordshire,2020-11-20, 89,inferred
West Oxfordshire,2020-11-21, 46,projected
West Oxfordshire,2020-11-22, 46,projected
West Oxfordshire,2020-11-23, 46,projected
West Oxfordshire,2020-11-24, 46,projected
West Oxfordshire,2020-11-25, 46,projected
West Oxfordshire,2020-11-26, 46,projected
West Oxfordshire,2020-11-27, 46,projected
West Oxfordshire,2020-11-28, 75,projected
West Oxfordshire,2020-11-29, 75,projected
West Oxfordshire,2020-11-30, 75,projected
West Oxfordshire,2020-12-01, 75,projected
West Oxfordshire,2020-12-02, 75,projected
West Oxfordshire,2020-12-03, 75,projected
West Oxfordshire,2020-12-04, 75,projected
West Oxfordshire,2020-12-05, 71,projected
West Oxfordshire,2020-12-06, 71,projected
West Oxfordshire,2020-12-07, 71,projected
West Oxfordshire,2020-12-08, 71,projected
West Oxfordshire,2020-12-09, 71,projected
West Oxfordshire,2020-12-10, 71,projected
West Oxfordshire,2020-12-11, 71,projected
Windsor and Maidenhead,2020-08-01, 10,inferred
Windsor and Maidenhead,2020-08-02, 10,inferred
Windsor and Maidenhead,2020-08-03, 10,inferred
Windsor and Maidenhead,2020-08-04, 10,inferred
Windsor and Maidenhead,2020-08-05, 10,inferred
Windsor and Maidenhead,2020-08-06, 10,inferred
Windsor and Maidenhead,2020-08-07, 10,inferred
Windsor and Maidenhead,2020-08-08,  8,inferred
Windsor and Maidenhead,2020-08-09,  8,inferred
Windsor and Maidenhead,2020-08-10,  8,inferred
Windsor and Maidenhead,2020-08-11,  8,inferred
Windsor and Maidenhead,2020-08-12,  8,inferred
Windsor and Maidenhead,2020-08-13,  8,inferred
Windsor and Maidenhead,2020-08-14,  8,inferred
Windsor and Maidenhead,2020-08-15, 33,inferred
Windsor and Maidenhead,2020-08-16, 33,inferred
Windsor and Maidenhead,2020-08-17, 33,inferred
Windsor and Maidenhead,2020-08-18, 33,inferred
Windsor and Maidenhead,2020-08-19, 33,inferred
Windsor and Maidenhead,2020-08-20, 33,inferred
Windsor and Maidenhead,2020-08-21, 33,inferred
Windsor and Maidenhead,2020-08-22, 27,inferred
Windsor and Maidenhead,2020-08-23, 27,inferred
Windsor and Maidenhead,2020-08-24, 27,inferred
Windsor and Maidenhead,2020-08-25, 27,inferred
Windsor and Maidenhead,2020-08-26, 27,inferred
Windsor and Maidenhead,2020-08-27, 27,inferred
Windsor and Maidenhead,2020-08-28, 27,inferred
Windsor and Maidenhead,2020-08-29, 28,inferred
Windsor and Maidenhead,2020-08-30, 28,inferred
Windsor and Maidenhead,2020-08-31, 28,inferred
Windsor and Maidenhead,2020-09-01, 28,inferred
Windsor and Maidenhead,2020-09-02, 28,inferred
Windsor and Maidenhead,2020-09-03, 28,inferred
Windsor and Maidenhead,2020-09-04, 28,inferred
Windsor and Maidenhead,2020-09-05, 70,inferred
Windsor and Maidenhead,2020-09-06, 70,inferred
Windsor and Maidenhead,2020-09-07, 70,inferred
Windsor and Maidenhead,2020-09-08, 70,inferred
Windsor and Maidenhead,2020-09-09, 70,inferred
Windsor and Maidenhead,2020-09-10, 70,inferred
Windsor and Maidenhead,2020-09-11, 70,inferred
Windsor and Maidenhead,2020-09-12, 40,inferred
Windsor and Maidenhead,2020-09-13, 40,inferred
Windsor and Maidenhead,2020-09-14, 40,inferred
Windsor and Maidenhead,2020-09-15, 40,inferred
Windsor and Maidenhead,2020-09-16, 40,inferred
Windsor and Maidenhead,2020-09-17, 40,inferred
Windsor and Maidenhead,2020-09-18, 40,inferred
Windsor and Maidenhead,2020-09-19, 37,inferred
Windsor and Maidenhead,2020-09-20, 37,inferred
Windsor and Maidenhead,2020-09-21, 37,inferred
Windsor and Maidenhead,2020-09-22, 37,inferred
Windsor and Maidenhead,2020-09-23, 37,inferred
Windsor and Maidenhead,2020-09-24, 37,inferred
Windsor and Maidenhead,2020-09-25, 37,inferred
Windsor and Maidenhead,2020-09-26, 61,inferred
Windsor and Maidenhead,2020-09-27, 61,inferred
Windsor and Maidenhead,2020-09-28, 61,inferred
Windsor and Maidenhead,2020-09-29, 61,inferred
Windsor and Maidenhead,2020-09-30, 61,inferred
Windsor and Maidenhead,2020-10-01, 61,inferred
Windsor and Maidenhead,2020-10-02, 61,inferred
Windsor and Maidenhead,2020-10-03,146,inferred
Windsor and Maidenhead,2020-10-04,146,inferred
Windsor and Maidenhead,2020-10-05,146,inferred
Windsor and Maidenhead,2020-10-06,146,inferred
Windsor and Maidenhead,2020-10-07,146,inferred
Windsor and Maidenhead,2020-10-08,146,inferred
Windsor and Maidenhead,2020-10-09,146,inferred
Windsor and Maidenhead,2020-10-10,162,inferred
Windsor and Maidenhead,2020-10-11,162,inferred
Windsor and Maidenhead,2020-10-12,162,inferred
Windsor and Maidenhead,2020-10-13,162,inferred
Windsor and Maidenhead,2020-10-14,162,inferred
Windsor and Maidenhead,2020-10-15,162,inferred
Windsor and Maidenhead,2020-10-16,162,inferred
Windsor and Maidenhead,2020-10-17,193,inferred
Windsor and Maidenhead,2020-10-18,193,inferred
Windsor and Maidenhead,2020-10-19,193,inferred
Windsor and Maidenhead,2020-10-20,193,inferred
Windsor and Maidenhead,2020-10-21,193,inferred
Windsor and Maidenhead,2020-10-22,193,inferred
Windsor and Maidenhead,2020-10-23,193,inferred
Windsor and Maidenhead,2020-10-24,217,inferred
Windsor and Maidenhead,2020-10-25,217,inferred
Windsor and Maidenhead,2020-10-26,217,inferred
Windsor and Maidenhead,2020-10-27,217,inferred
Windsor and Maidenhead,2020-10-28,217,inferred
Windsor and Maidenhead,2020-10-29,217,inferred
Windsor and Maidenhead,2020-10-30,217,inferred
Windsor and Maidenhead,2020-10-31,247,inferred
Windsor and Maidenhead,2020-11-01,247,inferred
Windsor and Maidenhead,2020-11-02,247,inferred
Windsor and Maidenhead,2020-11-03,247,inferred
Windsor and Maidenhead,2020-11-04,247,inferred
Windsor and Maidenhead,2020-11-05,247,inferred
Windsor and Maidenhead,2020-11-06,247,inferred
Windsor and Maidenhead,2020-11-07,298,inferred
Windsor and Maidenhead,2020-11-08,298,inferred
Windsor and Maidenhead,2020-11-09,298,inferred
Windsor and Maidenhead,2020-11-10,298,inferred
Windsor and Maidenhead,2020-11-11,298,inferred
Windsor and Maidenhead,2020-11-12,298,inferred
Windsor and Maidenhead,2020-11-13,298,inferred
Windsor and Maidenhead,2020-11-14,213,inferred
Windsor and Maidenhead,2020-11-15,213,inferred
Windsor and Maidenhead,2020-11-16,213,inferred
Windsor and Maidenhead,2020-11-17,213,inferred
Windsor and Maidenhead,2020-11-18,213,inferred
Windsor and Maidenhead,2020-11-19,213,inferred
Windsor and Maidenhead,2020-11-20,213,inferred
Windsor and Maidenhead,2020-11-21,153,projected
Windsor and Maidenhead,2020-11-22,153,projected
Windsor and Maidenhead,2020-11-23,153,projected
Windsor and Maidenhead,2020-11-24,153,projected
Windsor and Maidenhead,2020-11-25,153,projected
Windsor and Maidenhead,2020-11-26,153,projected
Windsor and Maidenhead,2020-11-27,153,projected
Windsor and Maidenhead,2020-11-28,241,projected
Windsor and Maidenhead,2020-11-29,241,projected
Windsor and Maidenhead,2020-11-30,241,projected
Windsor and Maidenhead,2020-12-01,241,projected
Windsor and Maidenhead,2020-12-02,241,projected
Windsor and Maidenhead,2020-12-03,241,projected
Windsor and Maidenhead,2020-12-04,241,projected
Windsor and Maidenhead,2020-12-05,229,projected
Windsor and Maidenhead,2020-12-06,229,projected
Windsor and Maidenhead,2020-12-07,229,projected
Windsor and Maidenhead,2020-12-08,229,projected
Windsor and Maidenhead,2020-12-09,229,projected
Windsor and Maidenhead,2020-12-10,229,projected
Windsor and Maidenhead,2020-12-11,229,projected
Wokingham,2020-08-01,  4,inferred
Wokingham,2020-08-02,  4,inferred
Wokingham,2020-08-03,  4,inferred
Wokingham,2020-08-04,  4,inferred
Wokingham,2020-08-05,  4,inferred
Wokingham,2020-08-06,  4,inferred
Wokingham,2020-08-07,  4,inferred
Wokingham,2020-08-08,  4,inferred
Wokingham,2020-08-09,  4,inferred
Wokingham,2020-08-10,  4,inferred
Wokingham,2020-08-11,  4,inferred
Wokingham,2020-08-12,  4,inferred
Wokingham,2020-08-13,  4,inferred
Wokingham,2020-08-14,  4,inferred
Wokingham,2020-08-15, 10,inferred
Wokingham,2020-08-16, 10,inferred
Wokingham,2020-08-17, 10,inferred
Wokingham,2020-08-18, 10,inferred
Wokingham,2020-08-19, 10,inferred
Wokingham,2020-08-20, 10,inferred
Wokingham,2020-08-21, 10,inferred
Wokingham,2020-08-22, 12,inferred
Wokingham,2020-08-23, 12,inferred
Wokingham,2020-08-24, 12,inferred
Wokingham,2020-08-25, 12,inferred
Wokingham,2020-08-26, 12,inferred
Wokingham,2020-08-27, 12,inferred
Wokingham,2020-08-28, 12,inferred
Wokingham,2020-08-29, 22,inferred
Wokingham,2020-08-30, 22,inferred
Wokingham,2020-08-31, 22,inferred
Wokingham,2020-09-01, 22,inferred
Wokingham,2020-09-02, 22,inferred
Wokingham,2020-09-03, 22,inferred
Wokingham,2020-09-04, 22,inferred
Wokingham,2020-09-05, 18,inferred
Wokingham,2020-09-06, 18,inferred
Wokingham,2020-09-07, 18,inferred
Wokingham,2020-09-08, 18,inferred
Wokingham,2020-09-09, 18,inferred
Wokingham,2020-09-10, 18,inferred
Wokingham,2020-09-11, 18,inferred
Wokingham,2020-09-12, 11,inferred
Wokingham,2020-09-13, 11,inferred
Wokingham,2020-09-14, 11,inferred
Wokingham,2020-09-15, 11,inferred
Wokingham,2020-09-16, 11,inferred
Wokingham,2020-09-17, 11,inferred
Wokingham,2020-09-18, 11,inferred
Wokingham,2020-09-19, 42,inferred
Wokingham,2020-09-20, 42,inferred
Wokingham,2020-09-21, 42,inferred
Wokingham,2020-09-22, 42,inferred
Wokingham,2020-09-23, 42,inferred
Wokingham,2020-09-24, 42,inferred
Wokingham,2020-09-25, 42,inferred
Wokingham,2020-09-26, 50,inferred
Wokingham,2020-09-27, 50,inferred
Wokingham,2020-09-28, 50,inferred
Wokingham,2020-09-29, 50,inferred
Wokingham,2020-09-30, 50,inferred
Wokingham,2020-10-01, 50,inferred
Wokingham,2020-10-02, 50,inferred
Wokingham,2020-10-03, 76,inferred
Wokingham,2020-10-04, 76,inferred
Wokingham,2020-10-05, 76,inferred
Wokingham,2020-10-06, 76,inferred
Wokingham,2020-10-07, 76,inferred
Wokingham,2020-10-08, 76,inferred
Wokingham,2020-10-09, 76,inferred
Wokingham,2020-10-10,119,inferred
Wokingham,2020-10-11,119,inferred
Wokingham,2020-10-12,119,inferred
Wokingham,2020-10-13,119,inferred
Wokingham,2020-10-14,119,inferred
Wokingham,2020-10-15,119,inferred
Wokingham,2020-10-16,119,inferred
Wokingham,2020-10-17,170,inferred
Wokingham,2020-10-18,170,inferred
Wokingham,2020-10-19,170,inferred
Wokingham,2020-10-20,170,inferred
Wokingham,2020-10-21,170,inferred
Wokingham,2020-10-22,170,inferred
Wokingham,2020-10-23,170,inferred
Wokingham,2020-10-24,146,inferred
Wokingham,2020-10-25,146,inferred
Wokingham,2020-10-26,146,inferred
Wokingham,2020-10-27,146,inferred
Wokingham,2020-10-28,146,inferred
Wokingham,2020-10-29,146,inferred
Wokingham,2020-10-30,146,inferred
Wokingham,2020-10-31,205,inferred
Wokingham,2020-11-01,205,inferred
Wokingham,2020-11-02,205,inferred
Wokingham,2020-11-03,205,inferred
Wokingham,2020-11-04,205,inferred
Wokingham,2020-11-05,205,inferred
Wokingham,2020-11-06,205,inferred
Wokingham,2020-11-07,260,inferred
Wokingham,2020-11-08,260,inferred
Wokingham,2020-11-09,260,inferred
Wokingham,2020-11-10,260,inferred
Wokingham,2020-11-11,260,inferred
Wokingham,2020-11-12,260,inferred
Wokingham,2020-11-13,260,inferred
Wokingham,2020-11-14,167,inferred
Wokingham,2020-11-15,167,inferred
Wokingham,2020-11-16,167,inferred
Wokingham,2020-11-17,167,inferred
Wokingham,2020-11-18,167,inferred
Wokingham,2020-11-19,167,inferred
Wokingham,2020-11-20,167,inferred
Wokingham,2020-11-21,168,projected
Wokingham,2020-11-22,168,projected
Wokingham,2020-11-23,168,projected
Wokingham,2020-11-24,168,projected
Wokingham,2020-11-25,168,projected
Wokingham,2020-11-26,168,projected
Wokingham,2020-11-27,168,projected
Wokingham,2020-11-28,245,projected
Wokingham,2020-11-29,245,projected
Wokingham,2020-11-30,245,projected
Wokingham,2020-12-01,245,projected
Wokingham,2020-12-02,245,projected
Wokingham,2020-12-03,245,projected
Wokingham,2020-12-04,245,projected
Wokingham,2020-12-05,227,projected
Wokingham,2020-12-06,227,projected
Wokingham,2020-12-07,227,projected
Wokingham,2020-12-08,227,projected
Wokingham,2020-12-09,227,projected
Wokingham,2020-12-10,227,projected
Wokingham,2020-12-11,227,projected
